mint,created_at,creator_address,price_highest,market_cap_highest,rug_probability,risk_level,rug_indicator,super_cluster_id,cluster_network_count,cluster_creator_count,cluster_risk_level
CAdr52UUpPApJ7rt5Y3f4B4TueeVvCCyAc4hm6Ejpump,2026-02-13T13:59:35Z,8AgdxQbdmAeMtZcPiK3qTDMMMjVeJHQQGqAp3YFGRnmD,2.3712705912e-08,23.71,,,,net_00439,1,2,LOW
CAdr52UUpPApJ7rt5Y3f4B4TueeVvCCyAc4hm6Ejpump,2026-02-13T13:59:35Z,8AgdxQbdmAeMtZcPiK3qTDMMMjVeJHQQGqAp3YFGRnmD,2.3712705912e-08,23.71,,,,net_00481,1,2,LOW
CAdr52UUpPApJ7rt5Y3f4B4TueeVvCCyAc4hm6Ejpump,2026-02-13T13:59:35Z,8AgdxQbdmAeMtZcPiK3qTDMMMjVeJHQQGqAp3YFGRnmD,2.3712705912e-08,23.71,,,,net_00635,1,2,LOW
CAdr52UUpPApJ7rt5Y3f4B4TueeVvCCyAc4hm6Ejpump,2026-02-13T13:59:35Z,8AgdxQbdmAeMtZcPiK3qTDMMMjVeJHQQGqAp3YFGRnmD,2.3712705912e-08,23.71,,,,net_00734,1,2,LOW
CAdr52UUpPApJ7rt5Y3f4B4TueeVvCCyAc4hm6Ejpump,2026-02-13T13:59:35Z,8AgdxQbdmAeMtZcPiK3qTDMMMjVeJHQQGqAp3YFGRnmD,2.3712705912e-08,23.71,,,,net_00750,1,6,MEDIUM
CAdr52UUpPApJ7rt5Y3f4B4TueeVvCCyAc4hm6Ejpump,2026-02-13T13:59:35Z,8AgdxQbdmAeMtZcPiK3qTDMMMjVeJHQQGqAp3YFGRnmD,2.3712705912e-08,23.71,,,,net_00752,1,6,MEDIUM
CAdr52UUpPApJ7rt5Y3f4B4TueeVvCCyAc4hm6Ejpump,2026-02-13T13:59:35Z,8AgdxQbdmAeMtZcPiK3qTDMMMjVeJHQQGqAp3YFGRnmD,2.3712705912e-08,23.71,,,,net_00788,1,2,LOW
DR5bHV8CCdeNQyzkVdu2e57RdquxNq8tXWZ97CArRj26,2026-02-13T13:33:17Z,866SrsMfwKsErATZDCLAPbxH3NuqjKn7zQ1xXMqixoz1,3.5989166104e-08,35.99,,,,net_00011,1,2,LOW
DR5bHV8CCdeNQyzkVdu2e57RdquxNq8tXWZ97CArRj26,2026-02-13T13:33:17Z,866SrsMfwKsErATZDCLAPbxH3NuqjKn7zQ1xXMqixoz1,3.5989166104e-08,35.99,,,,net_00096,1,2,LOW
DR5bHV8CCdeNQyzkVdu2e57RdquxNq8tXWZ97CArRj26,2026-02-13T13:33:17Z,866SrsMfwKsErATZDCLAPbxH3NuqjKn7zQ1xXMqixoz1,3.5989166104e-08,35.99,,,,net_00160,1,4,LOW
DR5bHV8CCdeNQyzkVdu2e57RdquxNq8tXWZ97CArRj26,2026-02-13T13:33:17Z,866SrsMfwKsErATZDCLAPbxH3NuqjKn7zQ1xXMqixoz1,3.5989166104e-08,35.99,,,,net_00235,1,2,LOW
DR5bHV8CCdeNQyzkVdu2e57RdquxNq8tXWZ97CArRj26,2026-02-13T13:33:17Z,866SrsMfwKsErATZDCLAPbxH3NuqjKn7zQ1xXMqixoz1,3.5989166104e-08,35.99,,,,net_00336,1,2,LOW
DR5bHV8CCdeNQyzkVdu2e57RdquxNq8tXWZ97CArRj26,2026-02-13T13:33:17Z,866SrsMfwKsErATZDCLAPbxH3NuqjKn7zQ1xXMqixoz1,3.5989166104e-08,35.99,,,,net_00385,1,5,LOW
DR5bHV8CCdeNQyzkVdu2e57RdquxNq8tXWZ97CArRj26,2026-02-13T13:33:17Z,866SrsMfwKsErATZDCLAPbxH3NuqjKn7zQ1xXMqixoz1,3.5989166104e-08,35.99,,,,net_00442,1,5,LOW
DR5bHV8CCdeNQyzkVdu2e57RdquxNq8tXWZ97CArRj26,2026-02-13T13:33:17Z,866SrsMfwKsErATZDCLAPbxH3NuqjKn7zQ1xXMqixoz1,3.5989166104e-08,35.99,,,,net_00443,1,4,LOW
DR5bHV8CCdeNQyzkVdu2e57RdquxNq8tXWZ97CArRj26,2026-02-13T13:33:17Z,866SrsMfwKsErATZDCLAPbxH3NuqjKn7zQ1xXMqixoz1,3.5989166104e-08,35.99,,,,net_00460,1,4,LOW
DR5bHV8CCdeNQyzkVdu2e57RdquxNq8tXWZ97CArRj26,2026-02-13T13:33:17Z,866SrsMfwKsErATZDCLAPbxH3NuqjKn7zQ1xXMqixoz1,3.5989166104e-08,35.99,,,,net_00478,1,3,LOW
DR5bHV8CCdeNQyzkVdu2e57RdquxNq8tXWZ97CArRj26,2026-02-13T13:33:17Z,866SrsMfwKsErATZDCLAPbxH3NuqjKn7zQ1xXMqixoz1,3.5989166104e-08,35.99,,,,net_00482,1,5,LOW
DR5bHV8CCdeNQyzkVdu2e57RdquxNq8tXWZ97CArRj26,2026-02-13T13:33:17Z,866SrsMfwKsErATZDCLAPbxH3NuqjKn7zQ1xXMqixoz1,3.5989166104e-08,35.99,,,,net_00502,1,10,MEDIUM
DR5bHV8CCdeNQyzkVdu2e57RdquxNq8tXWZ97CArRj26,2026-02-13T13:33:17Z,866SrsMfwKsErATZDCLAPbxH3NuqjKn7zQ1xXMqixoz1,3.5989166104e-08,35.99,,,,net_00533,1,4,LOW
DR5bHV8CCdeNQyzkVdu2e57RdquxNq8tXWZ97CArRj26,2026-02-13T13:33:17Z,866SrsMfwKsErATZDCLAPbxH3NuqjKn7zQ1xXMqixoz1,3.5989166104e-08,35.99,,,,net_00732,1,3,LOW
DR5bHV8CCdeNQyzkVdu2e57RdquxNq8tXWZ97CArRj26,2026-02-13T13:33:17Z,866SrsMfwKsErATZDCLAPbxH3NuqjKn7zQ1xXMqixoz1,3.5989166104e-08,35.99,,,,net_00745,1,4,LOW
DR5bHV8CCdeNQyzkVdu2e57RdquxNq8tXWZ97CArRj26,2026-02-13T13:33:17Z,866SrsMfwKsErATZDCLAPbxH3NuqjKn7zQ1xXMqixoz1,3.5989166104e-08,35.99,,,,net_00750,1,6,MEDIUM
DR5bHV8CCdeNQyzkVdu2e57RdquxNq8tXWZ97CArRj26,2026-02-13T13:33:17Z,866SrsMfwKsErATZDCLAPbxH3NuqjKn7zQ1xXMqixoz1,3.5989166104e-08,35.99,,,,net_00752,1,6,MEDIUM
DR5bHV8CCdeNQyzkVdu2e57RdquxNq8tXWZ97CArRj26,2026-02-13T13:33:17Z,866SrsMfwKsErATZDCLAPbxH3NuqjKn7zQ1xXMqixoz1,3.5989166104e-08,35.99,,,,net_00800,1,7,MEDIUM
DR5bHV8CCdeNQyzkVdu2e57RdquxNq8tXWZ97CArRj26,2026-02-13T13:33:17Z,866SrsMfwKsErATZDCLAPbxH3NuqjKn7zQ1xXMqixoz1,3.5989166104e-08,35.99,,,,net_00839,1,4,LOW
DR5bHV8CCdeNQyzkVdu2e57RdquxNq8tXWZ97CArRj26,2026-02-13T13:33:17Z,866SrsMfwKsErATZDCLAPbxH3NuqjKn7zQ1xXMqixoz1,3.5989166104e-08,35.99,,,,net_00970,1,2,LOW
2CQfZ9wH3E4vCqKuGUkCzpZyXnhu7iwVbYc7ZAGfpump,2026-02-13T13:33:02Z,ALJ4P5QNyHeLEjpKGmA1eUfJHSEGQMjY8HLnDkSgjczb,8.1277868292e-11,0.08,,,,net_00182,1,2,LOW
2CQfZ9wH3E4vCqKuGUkCzpZyXnhu7iwVbYc7ZAGfpump,2026-02-13T13:33:02Z,ALJ4P5QNyHeLEjpKGmA1eUfJHSEGQMjY8HLnDkSgjczb,8.1277868292e-11,0.08,,,,net_00288,1,2,LOW
2CQfZ9wH3E4vCqKuGUkCzpZyXnhu7iwVbYc7ZAGfpump,2026-02-13T13:33:02Z,ALJ4P5QNyHeLEjpKGmA1eUfJHSEGQMjY8HLnDkSgjczb,8.1277868292e-11,0.08,,,,net_00426,1,2,LOW
2CQfZ9wH3E4vCqKuGUkCzpZyXnhu7iwVbYc7ZAGfpump,2026-02-13T13:33:02Z,ALJ4P5QNyHeLEjpKGmA1eUfJHSEGQMjY8HLnDkSgjczb,8.1277868292e-11,0.08,,,,net_00755,1,2,LOW
2CQfZ9wH3E4vCqKuGUkCzpZyXnhu7iwVbYc7ZAGfpump,2026-02-13T13:33:02Z,ALJ4P5QNyHeLEjpKGmA1eUfJHSEGQMjY8HLnDkSgjczb,8.1277868292e-11,0.08,,,,net_00771,1,2,LOW
Fiz3UzjMudjXcXaRK78A179DMbVZcFsUFD5AbbJpump,2026-02-13T13:32:25Z,4isPmqGiTP4fYxrdxsd4EawtQJzmRKaqxPHFNjRzvfGN,1.1757757643e-09,1.18,,,,net_00114,1,2,LOW
Fiz3UzjMudjXcXaRK78A179DMbVZcFsUFD5AbbJpump,2026-02-13T13:32:25Z,4isPmqGiTP4fYxrdxsd4EawtQJzmRKaqxPHFNjRzvfGN,1.1757757643e-09,1.18,,,,net_00162,1,2,LOW
Fiz3UzjMudjXcXaRK78A179DMbVZcFsUFD5AbbJpump,2026-02-13T13:32:25Z,4isPmqGiTP4fYxrdxsd4EawtQJzmRKaqxPHFNjRzvfGN,1.1757757643e-09,1.18,,,,net_00448,1,2,LOW
Fiz3UzjMudjXcXaRK78A179DMbVZcFsUFD5AbbJpump,2026-02-13T13:32:25Z,4isPmqGiTP4fYxrdxsd4EawtQJzmRKaqxPHFNjRzvfGN,1.1757757643e-09,1.18,,,,net_00481,1,2,LOW
Fiz3UzjMudjXcXaRK78A179DMbVZcFsUFD5AbbJpump,2026-02-13T13:32:25Z,4isPmqGiTP4fYxrdxsd4EawtQJzmRKaqxPHFNjRzvfGN,1.1757757643e-09,1.18,,,,net_00485,1,3,LOW
Fiz3UzjMudjXcXaRK78A179DMbVZcFsUFD5AbbJpump,2026-02-13T13:32:25Z,4isPmqGiTP4fYxrdxsd4EawtQJzmRKaqxPHFNjRzvfGN,1.1757757643e-09,1.18,,,,net_00533,1,4,LOW
Fiz3UzjMudjXcXaRK78A179DMbVZcFsUFD5AbbJpump,2026-02-13T13:32:25Z,4isPmqGiTP4fYxrdxsd4EawtQJzmRKaqxPHFNjRzvfGN,1.1757757643e-09,1.18,,,,net_00616,1,2,LOW
Fiz3UzjMudjXcXaRK78A179DMbVZcFsUFD5AbbJpump,2026-02-13T13:32:25Z,4isPmqGiTP4fYxrdxsd4EawtQJzmRKaqxPHFNjRzvfGN,1.1757757643e-09,1.18,,,,net_00666,1,2,LOW
2YvM55dN47xVMz5GwA75GZ9YPjSJpnLFMGrfFLc6pump,2026-02-13T13:26:26Z,2eqwfuGhdHSxaxZbb6e5U9d2zwtb3uTH88tHzSq2rGyJ,7.5772722074e-09,7.58,,,,NONE,0,0,NONE
8dAsTqYBjG9jyy7RkRhH8KkwmmZA7mFViWneh5Acpump,2026-02-13T13:25:39Z,8v1CA3WsQxQi23hzm5kVLFURCvyy1hSUoSHhwxTKFTma,1.8981925437e-07,189.82,,,,NONE,0,0,NONE
HytpLmXEFm9HUJypoQDdJ4mD9NnoqPbEiRKqxPhCpump,2026-02-13T13:20:16Z,95ZCf3jKMHeFYvPXVZW3Ek6AEPDyjebosqnc7eNioVMo,2.3635743301e-07,236.36,,,,net_00037,42,17,MEDIUM
HytpLmXEFm9HUJypoQDdJ4mD9NnoqPbEiRKqxPhCpump,2026-02-13T13:20:16Z,95ZCf3jKMHeFYvPXVZW3Ek6AEPDyjebosqnc7eNioVMo,2.3635743301e-07,236.36,,,,net_00223,1,2,LOW
HytpLmXEFm9HUJypoQDdJ4mD9NnoqPbEiRKqxPhCpump,2026-02-13T13:20:16Z,95ZCf3jKMHeFYvPXVZW3Ek6AEPDyjebosqnc7eNioVMo,2.3635743301e-07,236.36,,,,net_00440,1,2,LOW
HytpLmXEFm9HUJypoQDdJ4mD9NnoqPbEiRKqxPhCpump,2026-02-13T13:20:16Z,95ZCf3jKMHeFYvPXVZW3Ek6AEPDyjebosqnc7eNioVMo,2.3635743301e-07,236.36,,,,net_00540,1,2,LOW
HytpLmXEFm9HUJypoQDdJ4mD9NnoqPbEiRKqxPhCpump,2026-02-13T13:20:16Z,95ZCf3jKMHeFYvPXVZW3Ek6AEPDyjebosqnc7eNioVMo,2.3635743301e-07,236.36,,,,net_00565,1,4,LOW
HytpLmXEFm9HUJypoQDdJ4mD9NnoqPbEiRKqxPhCpump,2026-02-13T13:20:16Z,95ZCf3jKMHeFYvPXVZW3Ek6AEPDyjebosqnc7eNioVMo,2.3635743301e-07,236.36,,,,net_00970,1,2,LOW
HytpLmXEFm9HUJypoQDdJ4mD9NnoqPbEiRKqxPhCpump,2026-02-13T13:20:16Z,95ZCf3jKMHeFYvPXVZW3Ek6AEPDyjebosqnc7eNioVMo,2.3635743301e-07,236.36,,,,net_01095,1,2,LOW
B2LbjxW3CzExWuA746ntJVJJPZjtcX7WmGFJjHvVpump,2026-02-13T13:15:01Z,BpX7Gz1jYc1hSDh1gPN2DVqh4gCSFysgYayoeCdBxgYV,5.1976932161e-10,0.52,,,,net_01094,1,6,MEDIUM
6uGjzexABYBEgCkd44YVScVcf5sbu3zuhuYnMxg1pump,2026-02-13T13:06:12Z,XMdPXJjsmHkJ9Qx2s8Mpow4m4S72jgJf359vtkp8v79,2.7913879265e-08,27.91,,,,NONE,0,0,NONE
HKpuXy26kKQvCP6dWLEaRd1bJQFPxC5RXYsJBH7fpump,2026-02-13T12:56:54Z,A8Z1ejQGk45EJibBPJviWnM3UvwKSuYun53nSCkWKM52,1.5591250849e-07,155.91,,,,net_00015,1,4,LOW
HKpuXy26kKQvCP6dWLEaRd1bJQFPxC5RXYsJBH7fpump,2026-02-13T12:56:54Z,A8Z1ejQGk45EJibBPJviWnM3UvwKSuYun53nSCkWKM52,1.5591250849e-07,155.91,,,,net_00028,38,11,MEDIUM
HKpuXy26kKQvCP6dWLEaRd1bJQFPxC5RXYsJBH7fpump,2026-02-13T12:56:54Z,A8Z1ejQGk45EJibBPJviWnM3UvwKSuYun53nSCkWKM52,1.5591250849e-07,155.91,,,,net_00088,1,3,LOW
HKpuXy26kKQvCP6dWLEaRd1bJQFPxC5RXYsJBH7fpump,2026-02-13T12:56:54Z,A8Z1ejQGk45EJibBPJviWnM3UvwKSuYun53nSCkWKM52,1.5591250849e-07,155.91,,,,net_00100,1,2,LOW
HKpuXy26kKQvCP6dWLEaRd1bJQFPxC5RXYsJBH7fpump,2026-02-13T12:56:54Z,A8Z1ejQGk45EJibBPJviWnM3UvwKSuYun53nSCkWKM52,1.5591250849e-07,155.91,,,,net_00148,1,2,LOW
HKpuXy26kKQvCP6dWLEaRd1bJQFPxC5RXYsJBH7fpump,2026-02-13T12:56:54Z,A8Z1ejQGk45EJibBPJviWnM3UvwKSuYun53nSCkWKM52,1.5591250849e-07,155.91,,,,net_00155,1,2,LOW
HKpuXy26kKQvCP6dWLEaRd1bJQFPxC5RXYsJBH7fpump,2026-02-13T12:56:54Z,A8Z1ejQGk45EJibBPJviWnM3UvwKSuYun53nSCkWKM52,1.5591250849e-07,155.91,,,,net_00186,1,2,LOW
HKpuXy26kKQvCP6dWLEaRd1bJQFPxC5RXYsJBH7fpump,2026-02-13T12:56:54Z,A8Z1ejQGk45EJibBPJviWnM3UvwKSuYun53nSCkWKM52,1.5591250849e-07,155.91,,,,net_00373,1,5,LOW
HKpuXy26kKQvCP6dWLEaRd1bJQFPxC5RXYsJBH7fpump,2026-02-13T12:56:54Z,A8Z1ejQGk45EJibBPJviWnM3UvwKSuYun53nSCkWKM52,1.5591250849e-07,155.91,,,,net_00441,1,2,LOW
HKpuXy26kKQvCP6dWLEaRd1bJQFPxC5RXYsJBH7fpump,2026-02-13T12:56:54Z,A8Z1ejQGk45EJibBPJviWnM3UvwKSuYun53nSCkWKM52,1.5591250849e-07,155.91,,,,net_00592,1,8,MEDIUM
HKpuXy26kKQvCP6dWLEaRd1bJQFPxC5RXYsJBH7fpump,2026-02-13T12:56:54Z,A8Z1ejQGk45EJibBPJviWnM3UvwKSuYun53nSCkWKM52,1.5591250849e-07,155.91,,,,net_00658,1,2,LOW
HKpuXy26kKQvCP6dWLEaRd1bJQFPxC5RXYsJBH7fpump,2026-02-13T12:56:54Z,A8Z1ejQGk45EJibBPJviWnM3UvwKSuYun53nSCkWKM52,1.5591250849e-07,155.91,,,,net_00766,1,2,LOW
HKpuXy26kKQvCP6dWLEaRd1bJQFPxC5RXYsJBH7fpump,2026-02-13T12:56:54Z,A8Z1ejQGk45EJibBPJviWnM3UvwKSuYun53nSCkWKM52,1.5591250849e-07,155.91,,,,net_00800,1,7,MEDIUM
HKpuXy26kKQvCP6dWLEaRd1bJQFPxC5RXYsJBH7fpump,2026-02-13T12:56:54Z,A8Z1ejQGk45EJibBPJviWnM3UvwKSuYun53nSCkWKM52,1.5591250849e-07,155.91,,,,net_00820,1,2,LOW
5Yam8qiQWbN8nGeaG7nAKrSc8KivsquGz2dgfnfLpump,2026-02-13T12:54:37Z,71UuNTAqBFFa7foqdZ8epG3sw22kHQ8fqsZuKPeLXv9b,1.4961496983e-08,14.96,,,,NONE,0,0,NONE
